id,order_id,meal_id
11703,5923,304
11704,5924,71
11705,5924,66
11706,5924,64
11707,5924,59
11708,5925,117
11709,5925,119
11710,5926,1
11711,5927,322
11712,5928,342
11713,5928,340
11714,5929,22
11715,5930,311
11716,5930,313
11717,5931,126
11718,5931,132
11719,5932,110
11720,5932,114
11721,5933,279
11722,5934,347
11723,5935,195
11724,5935,201
11725,5935,197
11726,5935,201
11727,5936,255
11728,5938,297
11729,5939,81
11730,5939,84
11731,5939,76
11732,5939,77
11733,5940,39
11734,5940,51
11735,5940,43
11736,5941,191
11737,5941,202
11738,5942,317
11739,5942,314
11740,5943,136
11741,5943,138
11742,5943,138
11743,5944,291
11744,5944,297
11745,5944,297
11746,5944,290
11747,5945,231
11748,5945,236
11749,5946,323
11750,5946,329
11751,5946,322
11752,5947,76
11753,5947,84
11754,5947,79
11755,5948,321
11756,5948,322
11757,5948,322
11758,5949,220
11759,5949,220
11760,5950,251
11761,5950,242
11762,5951,105
11763,5951,102
11764,5951,105
11765,5952,123
11766,5952,124
11767,5953,19
11768,5953,16
11769,5953,12
11770,5954,62
11771,5955,303
11772,5955,299
11773,5958,167
11774,5958,172
11775,5958,167
11776,5959,153
11777,5959,150
11778,5960,331
11779,5960,336
11780,5961,41
11781,5961,45
11782,5961,40
11783,5962,44
11784,5963,26
11785,5965,166
11786,5966,11
11787,5967,330
11788,5968,57
11789,5968,52
11790,5969,201
11791,5969,194
11792,5969,197
11793,5970,29
11794,5970,35
11795,5971,254
11796,5971,258
11797,5972,98
11798,5972,104
11799,5974,344
11800,5974,341
11801,5974,337
11802,5974,342
11803,5976,120
11804,5976,119
11805,5976,116
11806,5978,56
11807,5980,156
11808,5980,152
11809,5981,206
11810,5981,213
11811,5981,209
11812,5981,214
11813,5983,34
11814,5983,34
11815,5984,11
11816,5984,20
11817,5984,14
11818,5985,76
11819,5985,80
11820,5985,79
11821,5985,84
11822,5985,78
11823,5986,279
11824,5986,275
11825,5987,92
11826,5987,90
11827,5988,258
11828,5988,255
11829,5988,261
11830,5988,262
11831,5989,79
11832,5990,78
11833,5990,84
11834,5990,79
11835,5991,255
11836,5991,257
11837,5991,262
11838,5992,234
11839,5992,231
11840,5993,211
11841,5994,302
11842,5995,22
11843,5995,22
11844,5995,23
11845,5998,334
11846,5998,334
11847,5999,343
11848,5999,340
11849,6000,25
11850,6000,22
11851,6000,24
11852,6000,23
11853,6000,22
11854,6001,329
11855,6001,328
11856,6002,306
11857,6003,27
11858,6003,24
11859,6003,24
11860,6003,24
11861,6004,57
11862,6004,57
11863,6005,99
11864,6005,101
11865,6006,319
11866,6006,313
11867,6006,314
11868,6007,208
11869,6007,208
11870,6008,187
11871,6009,107
11872,6009,103
11873,6010,216
11874,6011,157
11875,6011,158
11876,6012,212
11877,6012,211
11878,6012,214
11879,6013,17
11880,6014,50
11881,6016,334
11882,6018,149
11883,6018,151
11884,6019,327
11885,6020,319
11886,6020,317
11887,6020,311
11888,6020,316
11889,6021,211
11890,6021,209
11891,6022,29
11892,6022,36
11893,6022,28
11894,6023,299
11895,6023,305
11896,6023,302
11897,6023,304
11898,6025,49
11899,6025,45
11900,6026,82
11901,6026,77
11902,6026,81
11903,6027,6
11904,6027,9
11905,6027,2
11906,6028,112
11907,6029,14
11908,6029,15
11909,6030,169
11910,6031,345
11911,6032,56
11912,6032,58
11913,6032,58
11914,6033,133
11915,6033,123
11916,6034,3
11917,6036,175
11918,6036,175
11919,6037,234
11920,6038,94
11921,6040,80
11922,6040,81
11923,6042,300
11924,6043,12
11925,6045,39
11926,6045,42
11927,6046,261
11928,6046,261
11929,6047,129
11930,6047,135
11931,6048,190
11932,6048,204
11933,6051,258
11934,6051,254
11935,6051,258
11936,6051,255
11937,6052,230
11938,6052,235
11939,6052,238
11940,6053,146
11941,6054,100
11942,6054,108
11943,6055,84
11944,6055,77
11945,6055,78
11946,6057,231
11947,6058,121
11948,6059,25
11949,6059,22
11950,6059,23
11951,6059,25
11952,6059,26
11953,6060,169
11954,6061,10
11955,6061,9
11956,6063,262
11957,6065,191
11958,6065,197
11959,6066,8
11960,6067,262
11961,6067,255
11962,6067,261
11963,6070,77
11964,6071,25
11965,6072,294
11966,6072,291
11967,6072,284
11968,6073,31
11969,6073,28
11970,6074,198
11971,6075,138
11972,6075,146
11973,6075,140
11974,6076,245
11975,6076,242
11976,6076,239
11977,6077,216
11978,6077,222
11979,6077,224
11980,6078,267
11981,6079,263
11982,6079,268
11983,6079,272
11984,6080,168
11985,6081,321
11986,6081,327
11987,6081,320
11988,6082,24
11989,6082,27
11990,6083,64
11991,6084,6
11992,6084,4
11993,6085,255
11994,6085,253
11995,6085,255
11996,6086,89
11997,6086,94
11998,6086,85
11999,6087,231
12000,6088,266
12001,6088,263
12002,6088,272
12003,6088,270
12004,6088,263
12005,6089,24
12006,6089,25
12007,6089,22
12008,6090,274
12009,6090,276
12010,6090,276
12011,6090,279
12012,6091,202
12013,6091,190
12014,6092,210
12015,6093,156
12016,6094,17
12017,6094,19
12018,6094,21
12019,6095,22
12020,6095,26
12021,6096,344
12022,6097,53
12023,6097,58
12024,6098,178
12025,6098,187
12026,6098,187
12027,6099,90
12028,6100,190
12029,6100,194
12030,6100,192
12031,6101,333
12032,6102,144
12033,6102,140
12034,6103,245
12035,6103,248
12036,6104,242
12037,6104,252
12038,6104,249
12039,6105,185
12040,6107,199
12041,6108,23
12042,6109,9
12043,6109,5
12044,6109,6
12045,6110,98
12046,6111,99
12047,6111,105
12048,6111,108
12049,6112,42
12050,6113,248
12051,6113,249
12052,6113,252
12053,6113,240
12054,6114,29
12055,6114,35
12056,6115,8
12057,6115,7
12058,6116,248
12059,6116,245
12060,6117,6
12061,6117,8
12062,6118,79
12063,6118,84
12064,6120,125
12065,6120,133
12066,6120,131
12067,6121,253
12068,6122,105
12069,6122,107
12070,6122,101
12071,6122,96
12072,6122,101
12073,6123,264
12074,6123,270
12075,6124,73
12076,6124,71
12077,6125,171
12078,6125,165
12079,6125,173
12080,6125,163
12081,6126,34
12082,6126,28
12083,6126,30
12084,6127,114
12085,6127,119
12086,6127,112
12087,6128,145
12088,6128,137
12089,6131,93
12090,6131,85
12091,6132,163
12092,6133,177
12093,6134,299
12094,6135,254
12095,6135,254
12096,6136,227
12097,6136,238
12098,6137,311
12099,6138,135
12100,6139,42
12101,6139,44
12102,6141,39
12103,6142,342
12104,6142,343
12105,6143,308
12106,6144,218
12107,6145,94
12108,6145,85
12109,6147,201
12110,6148,59
12111,6148,62
12112,6148,67
12113,6148,62
12114,6149,277
12115,6149,278
12116,6149,282
12117,6150,26
12118,6150,24
12119,6150,24
12120,6150,27
12121,6151,21
12122,6152,57
12123,6152,57
12124,6153,275
12125,6154,279
12126,6155,79
12127,6155,75
12128,6155,81
12129,6156,71
12130,6156,64
12131,6156,65
12132,6157,219
12133,6157,218
12134,6157,222
12135,6157,220
12136,6157,225
12137,6158,305
12138,6158,305
12139,6158,305
12140,6159,162
12141,6159,161
12142,6159,150
12143,6159,158
12144,6160,88
12145,6161,81
12146,6161,84
12147,6162,86
12148,6162,88
12149,6162,85
12150,6163,130
12151,6163,123
12152,6163,134
12153,6163,123
12154,6164,213
12155,6164,214
12156,6165,87
12157,6165,95
12158,6166,212
12159,6166,210
12160,6166,208
12161,6168,210
12162,6170,82
12163,6170,84
12164,6170,80
12165,6170,76
12166,6170,76
12167,6172,333
12168,6173,211
12169,6173,207
12170,6173,209
12171,6173,212
12172,6174,9
12173,6174,1
12174,6174,3
12175,6175,183
12176,6175,176
12177,6175,189
12178,6176,25
12179,6176,22
12180,6176,27
12181,6177,160
12182,6177,149
12183,6177,158
12184,6178,161
12185,6179,348
12186,6179,344
12187,6180,347
12188,6181,12
12189,6181,11
12190,6182,28
12191,6182,30
12192,6183,80
12193,6183,80
12194,6184,104
12195,6184,100
12196,6185,182
12197,6186,318
12198,6187,17
12199,6187,13
12200,6187,12
12201,6188,309
12202,6188,302
12203,6188,306
12204,6188,306
12205,6189,62
12206,6189,65
12207,6189,63
12208,6191,23
12209,6191,22
12210,6191,26
12211,6192,349
12212,6193,282
12213,6194,22
12214,6195,34
12215,6195,31
12216,6196,304
12217,6197,249
12218,6197,245
12219,6197,252
12220,6198,219
12221,6198,218
12222,6198,222
12223,6198,219
12224,6199,213
12225,6199,210
12226,6199,205
12227,6201,268
12228,6201,269
12229,6201,266
12230,6202,183
12231,6202,188
12232,6202,178
12233,6203,124
12234,6203,132
12235,6203,132
12236,6205,170
12237,6206,329
12238,6206,321
12239,6207,234
12240,6208,111
12241,6209,350
12242,6209,337
12243,6210,226
12244,6211,97
12245,6211,97
12246,6212,170
12247,6214,181
12248,6214,189
12249,6214,180
12250,6214,189
12251,6216,297
12252,6217,291
12253,6219,329
12254,6219,322
12255,6219,321
12256,6220,221
12257,6220,223
12258,6220,216
12259,6222,182
12260,6223,323
12261,6223,329
12262,6223,321
12263,6225,276
12264,6226,159
12265,6226,153
12266,6227,239
12267,6228,113
12268,6228,119
12269,6228,119
12270,6228,117
12271,6229,160
12272,6229,153
12273,6229,158
12274,6230,211
12275,6231,325
12276,6231,328
12277,6232,30
12278,6233,175
12279,6233,165
12280,6234,198
12281,6234,194
12282,6234,193
12283,6235,155
12284,6235,161
12285,6235,160
12286,6235,153
12287,6236,267
12288,6236,272
12289,6236,272
12290,6238,185
12291,6239,83
12292,6240,85
12293,6240,92
12294,6241,184
12295,6241,186
12296,6242,54
12297,6242,58
12298,6243,101
12299,6243,101
12300,6244,342
12301,6244,338
12302,6244,337
12303,6245,151
12304,6245,157
12305,6247,306
12306,6247,310
12307,6248,5
12308,6248,5
12309,6248,2
12310,6249,312
12311,6250,26
12312,6251,138
12313,6251,145
12314,6253,141
12315,6253,142
12316,6254,333
12317,6254,331
12318,6254,333
12319,6255,277
12320,6256,146
12321,6256,142
12322,6256,142
12323,6256,143
12324,6257,263
12325,6257,267
12326,6257,270
12327,6258,204
12328,6258,194
12329,6258,195
12330,6258,192
12331,6258,204
12332,6259,40
12333,6259,39
12334,6260,13
12335,6261,168
12336,6261,175
12337,6261,164
12338,6261,167
12339,6262,329
12340,6262,324
12341,6263,281
12342,6263,275
12343,6263,274
12344,6263,279
12345,6264,310
12346,6264,301
12347,6264,305
12348,6267,227
12349,6267,237
12350,6267,238
12351,6267,236
12352,6268,118
12353,6268,118
12354,6268,120
12355,6268,120
12356,6268,112
12357,6269,116
12358,6270,25
12359,6270,27
12360,6270,27
12361,6270,25
12362,6272,350
12363,6272,344
12364,6274,220
12365,6274,222
12366,6274,220
12367,6274,216
12368,6275,310
12369,6276,181
12370,6276,184
12371,6277,217
12372,6277,215
12373,6277,225
12374,6278,219
12375,6278,224
12376,6278,219
12377,6278,217
12378,6280,335
12379,6280,334
12380,6280,333
12381,6282,32
12382,6282,31
12383,6282,29
12384,6282,34
12385,6282,29
12386,6284,256
12387,6284,260
12388,6284,258
12389,6284,261
12390,6284,253
12391,6285,259
12392,6285,259
12393,6285,259
12394,6285,255
12395,6286,207
12396,6286,208
12397,6287,207
12398,6287,208
12399,6287,205
12400,6287,214
12401,6287,209
12402,6288,320
12403,6288,325
12404,6289,313
12405,6289,318
12406,6290,153
12407,6290,157
12408,6290,162
12409,6291,328
12410,6291,321
12411,6291,326
12412,6293,265
12413,6294,216
12414,6294,215
12415,6295,34
12416,6295,37
12417,6296,33
12418,6296,34
12419,6297,343
12420,6297,349
12421,6297,346
12422,6297,339
12423,6298,81
12424,6298,76
12425,6298,83
12426,6299,242
12427,6299,245
12428,6301,129
12429,6301,129
12430,6302,186
12431,6302,184
12432,6303,53
12433,6303,52
12434,6304,144
12435,6307,45
12436,6308,264
12437,6308,271
12438,6308,270
12439,6309,193
12440,6312,164
12441,6312,169
12442,6313,21
12443,6314,260
12444,6315,270
12445,6316,54
12446,6316,55
12447,6317,276
12448,6318,332
12449,6318,336
12450,6318,332
12451,6318,332
12452,6319,69
12453,6319,60
12454,6319,60
12455,6320,210
12456,6321,72
12457,6321,65
12458,6321,59
12459,6321,71
12460,6324,285
12461,6324,295
12462,6326,189
12463,6327,277
12464,6328,267
12465,6328,266
12466,6329,334
12467,6329,333
12468,6329,333
12469,6330,29
12470,6331,218
12471,6331,217
12472,6331,215
12473,6332,315
12474,6333,81
12475,6334,347
12476,6334,339
12477,6335,79
12478,6335,82
12479,6335,83
12480,6335,84
12481,6337,269
12482,6337,263
12483,6337,264
12484,6338,118
12485,6338,117
12486,6338,118
12487,6339,34
12488,6339,36
12489,6339,38
12490,6339,30
12491,6339,36
12492,6340,223
12493,6341,195
12494,6341,204
12495,6342,56
12496,6343,206
12497,6343,205
12498,6343,206
12499,6344,118
12500,6344,118
12501,6345,2
12502,6345,3
12503,6345,9
12504,6345,10
12505,6346,291
12506,6348,308
12507,6348,304
12508,6349,34
12509,6349,34
12510,6349,37
12511,6350,338
12512,6350,349
12513,6351,3
12514,6353,335
12515,6353,333
12516,6354,340
12517,6354,337
12518,6355,15
12519,6357,327
12520,6358,53
12521,6358,57
12522,6358,57
12523,6358,54
12524,6358,53
12525,6359,341
12526,6360,234
12527,6361,116
12528,6362,272
12529,6362,264
12530,6362,263
12531,6363,37
12532,6363,38
12533,6364,328
12534,6365,113
12535,6365,110
12536,6365,116
12537,6366,119
12538,6367,236
12539,6367,229
12540,6367,231
12541,6368,282
12542,6368,283
12543,6368,278
12544,6369,322
12545,6369,320
12546,6369,322
12547,6369,325
12548,6370,275
12549,6370,281
12550,6370,281
12551,6371,108
12552,6371,96
12553,6371,102
12554,6371,107
12555,6372,93
12556,6372,93
12557,6372,95
12558,6374,84
12559,6374,78
12560,6375,75
12561,6375,84
12562,6375,83
12563,6377,95
12564,6377,89
12565,6377,89
12566,6378,330
12567,6378,334
12568,6378,334
12569,6378,334
12570,6379,256
12571,6379,256
12572,6379,261
12573,6381,55
12574,6381,52
12575,6381,54
12576,6381,53
12577,6382,146
12578,6383,307
12579,6383,305
12580,6384,42
12581,6384,44
12582,6384,42
12583,6384,44
12584,6385,5
12585,6385,10
12586,6385,5
12587,6386,197
12588,6386,193
12589,6387,104
12590,6388,269
12591,6388,268
12592,6388,272
12593,6389,172
12594,6390,275
12595,6391,205
12596,6391,206
12597,6391,213
12598,6391,213
12599,6392,229
12600,6393,64
12601,6394,313
12602,6394,318
12603,6395,87
12604,6395,92
12605,6396,251
12606,6396,252
12607,6396,242
12608,6396,241
12609,6396,242
12610,6397,128
12611,6400,33
12612,6401,228
12613,6402,208
12614,6403,13
12615,6403,11
12616,6404,190
12617,6405,92
12618,6405,87
12619,6406,316
12620,6406,312
12621,6406,316
12622,6408,27
12623,6408,27
12624,6408,26
12625,6408,24
12626,6409,338
12627,6409,341
12628,6409,348
12629,6412,210
12630,6412,208
12631,6412,212
12632,6412,213
12633,6413,280
12634,6414,86
12635,6414,86
12636,6414,90
12637,6415,76
12638,6415,79
12639,6415,82
12640,6415,82
12641,6417,23
12642,6417,22
12643,6419,204
12644,6420,175
12645,6420,163
12646,6421,206
12647,6422,291
12648,6423,124
12649,6424,134
12650,6424,134
12651,6424,129
12652,6425,70
12653,6425,73
12654,6428,313
12655,6428,316
12656,6429,98
12657,6430,127
12658,6430,135
12659,6431,39
12660,6432,232
12661,6432,227
12662,6432,227
12663,6432,229
12664,6432,236
12665,6433,13
12666,6433,21
12667,6434,242
12668,6435,155
12669,6435,156
12670,6435,155
12671,6435,150
12672,6436,211
12673,6436,209
12674,6438,195
12675,6439,78
12676,6439,77
12677,6439,81
12678,6440,2
12679,6440,3
12680,6442,237
12681,6442,230
12682,6442,238
12683,6442,235
12684,6443,111
12685,6443,111
12686,6443,110
12687,6445,171
12688,6445,163
12689,6445,174
12690,6446,126
12691,6447,76
12692,6448,36
12693,6449,257
12694,6449,258
12695,6449,256
12696,6449,257
12697,6451,114
12698,6451,114
12699,6451,112
12700,6452,107
12701,6452,105
12702,6452,96
12703,6454,212
12704,6455,324
12705,6455,321
12706,6456,222
12707,6456,216
12708,6458,162
12709,6458,159
12710,6459,24
12711,6460,78
12712,6460,76
12713,6460,78
12714,6460,79
12715,6461,268
12716,6461,272
12717,6461,264
12718,6461,269
12719,6462,145
12720,6462,139
12721,6463,130
12722,6465,117
12723,6465,111
12724,6466,255
12725,6466,260
12726,6466,254
12727,6466,261
12728,6467,254
12729,6467,262
12730,6467,258
12731,6467,259
12732,6468,79
12733,6468,83
12734,6469,309
12735,6469,306
12736,6469,301
12737,6470,57
12738,6470,54
12739,6470,56
12740,6471,192
12741,6471,198
12742,6471,192
12743,6472,316
12744,6472,311
12745,6472,313
12746,6472,313
12747,6472,316
12748,6473,258
12749,6473,261
12750,6474,230
12751,6474,227
12752,6475,124
12753,6475,135
12754,6475,131
12755,6475,126
12756,6476,223
12757,6476,222
12758,6476,220
12759,6476,222
12760,6476,222
12761,6477,268
12762,6477,268
12763,6478,125
12764,6478,125
12765,6478,127
12766,6480,169
12767,6480,170
12768,6481,305
12769,6481,299
12770,6482,345
12771,6482,346
12772,6484,89
12773,6484,90
12774,6484,88
12775,6485,276
12776,6485,281
12777,6486,321
12778,6486,326
12779,6486,320
12780,6487,302
12781,6487,305
12782,6487,309
12783,6488,203
12784,6488,204
12785,6488,198
12786,6490,134
12787,6490,123
12788,6490,131
12789,6491,61
12790,6491,71
12791,6491,73
12792,6492,64
12793,6492,62
12794,6494,142
12795,6494,141
12796,6494,139
12797,6494,139
12798,6495,166
12799,6498,28
12800,6498,33
12801,6499,22
12802,6500,37
12803,6501,102
12804,6501,107
12805,6502,316
12806,6502,319
12807,6503,338
12808,6503,340
12809,6504,164
12810,6504,166
12811,6505,69
12812,6505,74
12813,6505,73
12814,6508,34
12815,6509,83
12816,6509,75
12817,6509,80
12818,6509,75
12819,6509,81
12820,6510,125
12821,6510,124
12822,6511,215
12823,6512,82
12824,6513,256
12825,6514,17
12826,6514,15
12827,6515,49
12828,6515,46
12829,6515,41
12830,6516,332
12831,6516,336
12832,6516,336
12833,6516,333
12834,6517,215
12835,6518,111
12836,6518,117
12837,6519,316
12838,6519,318
12839,6521,350
12840,6521,347
12841,6521,349
12842,6522,60
12843,6523,197
12844,6523,204
12845,6523,195
12846,6523,193
12847,6523,204
12848,6524,125
12849,6524,135
12850,6525,150
12851,6525,150
12852,6525,147
12853,6525,162
12854,6526,19
12855,6526,11
12856,6526,15
12857,6526,18
12858,6526,11
12859,6527,336
12860,6528,107
12861,6528,102
12862,6529,82
12863,6529,79
12864,6530,322
12865,6530,328
12866,6530,328
12867,6531,144
12868,6531,143
12869,6531,138
12870,6533,341
12871,6534,316
12872,6534,316
12873,6534,319
12874,6534,316
12875,6534,317
12876,6535,154
12877,6535,150
12878,6536,20
12879,6536,17
12880,6536,17
12881,6536,12
12882,6538,18
12883,6539,163
12884,6539,172
12885,6540,36
12886,6540,36
12887,6540,35
12888,6541,279
12889,6542,91
12890,6543,141
12891,6543,136
12892,6543,141
12893,6543,145
12894,6544,312
12895,6545,55
12896,6545,56
12897,6547,80
12898,6547,79
12899,6547,79
12900,6548,173
12901,6548,168
12902,6548,163
12903,6549,36
12904,6549,30
12905,6550,277
12906,6550,275
12907,6550,281
12908,6550,280
12909,6550,275
12910,6551,260
12911,6551,254
12912,6552,32
12913,6552,38
12914,6554,84
12915,6555,205
12916,6555,214
12917,6556,274
12918,6556,280
12919,6556,280
12920,6556,279
12921,6556,281
12922,6557,180
12923,6557,186
12924,6557,182
12925,6558,142
12926,6558,142
12927,6559,35
12928,6559,34
12929,6560,1
12930,6560,1
12931,6562,60
12932,6563,288
12933,6563,294
12934,6563,293
12935,6564,85
12936,6564,90
12937,6564,91
12938,6564,91
12939,6565,83
12940,6565,78
12941,6565,82
12942,6566,127
12943,6567,9
12944,6567,1
12945,6568,105
12946,6568,108
12947,6569,253
12948,6570,18
12949,6570,14
12950,6571,345
12951,6571,343
12952,6571,350
12953,6572,239
12954,6572,239
12955,6573,118
12956,6573,118
12957,6573,112
12958,6573,115
12959,6574,1
12960,6574,9
12961,6574,6
12962,6576,121
12963,6578,47
12964,6578,50
12965,6579,267
12966,6579,265
12967,6580,99
12968,6580,108
12969,6581,75
12970,6581,83
12971,6583,1
12972,6583,2
12973,6584,329
12974,6584,324
12975,6584,326
12976,6584,325
12977,6584,326
12978,6587,112
12979,6588,26
12980,6588,26
12981,6588,26
12982,6589,178
12983,6589,187
12984,6590,340
12985,6590,338
12986,6590,341
12987,6591,228
12988,6591,237
12989,6592,337
12990,6592,337
12991,6592,339
12992,6594,22
12993,6594,22
12994,6594,25
12995,6595,56
12996,6597,327
12997,6597,320
12998,6598,224
12999,6598,224
13000,6598,217
13001,6598,220
13002,6598,219
13003,6599,274
13004,6599,279
13005,6599,276
13006,6599,280
13007,6600,231
13008,6600,236
13009,6600,232
13010,6601,229
13011,6602,87
13012,6602,93
13013,6602,90
13014,6603,326
13015,6604,41
13016,6604,42
13017,6605,45
13018,6605,51
13019,6605,46
13020,6606,214
13021,6606,210
13022,6606,206
13023,6606,208
13024,6608,145
13025,6608,145
13026,6608,143
13027,6609,198
13028,6609,197
13029,6611,192
13030,6611,192
13031,6611,200
13032,6611,197
13033,6613,184
13034,6613,187
13035,6613,177
13036,6613,183
13037,6614,221
13038,6614,215
13039,6614,216
13040,6615,205
13041,6615,211
13042,6615,209
13043,6615,208
13044,6615,209
13045,6616,149
13046,6616,160
13047,6616,152
13048,6616,160
13049,6616,151
13050,6617,196
13051,6618,120
13052,6618,119
13053,6619,324
13054,6619,324
13055,6620,232
13056,6621,307
13057,6621,303
13058,6622,237
13059,6623,333
13060,6623,333
13061,6625,82
13062,6628,198
13063,6630,132
13064,6631,114
13065,6631,109
13066,6631,114
13067,6632,101
13068,6632,105
13069,6632,97
13070,6633,161
13071,6633,161
13072,6634,216
13073,6634,222
13074,6635,4
13075,6636,110
13076,6636,116
13077,6636,110
13078,6637,3
13079,6637,5
13080,6638,149
13081,6640,202
13082,6640,195
13083,6640,198
13084,6641,33
13085,6641,28
13086,6642,324
13087,6643,121
13088,6644,109
13089,6644,116
13090,6645,17
13091,6645,14
13092,6645,17
13093,6646,48
13094,6646,41
13095,6647,141
13096,6648,137
13097,6648,136
13098,6648,137
13099,6648,140
13100,6648,137
13101,6650,14
13102,6650,12
13103,6650,16
13104,6650,11
13105,6651,164
13106,6652,335
13107,6652,336
13108,6652,334
13109,6652,333
13110,6652,332
13111,6653,247
13112,6653,244
13113,6653,246
13114,6654,160
13115,6654,153
13116,6654,152
13117,6654,159
13118,6656,177
13119,6656,184
13120,6656,186
13121,6656,189
13122,6656,189
13123,6657,78
13124,6658,51
13125,6659,286
13126,6660,161
13127,6661,36
13128,6661,35
13129,6661,36
13130,6663,272
13131,6663,263
13132,6665,301
13133,6665,304
13134,6666,76
13135,6666,83
13136,6667,262
13137,6667,256
13138,6668,152
13139,6668,152
13140,6668,158
13141,6669,270
13142,6669,271
13143,6670,129
13144,6670,128
13145,6672,211
13146,6672,205
13147,6673,326
13148,6673,322
13149,6673,329
13150,6674,117
13151,6674,114
13152,6674,109
13153,6675,15
13154,6675,18
13155,6676,201
13156,6676,203
13157,6677,16
13158,6677,12
13159,6677,17
13160,6677,15
13161,6678,75
13162,6679,145
13163,6679,138
13164,6679,141
13165,6679,144
13166,6680,27
13167,6680,24
13168,6682,208
13169,6683,329
13170,6683,321
13171,6684,104
13172,6684,106
13173,6684,103
13174,6684,102
13175,6685,26
13176,6685,23
13177,6686,56
13178,6687,31
13179,6687,28
13180,6688,336
13181,6688,335
13182,6689,297
13183,6689,297
13184,6689,285
13185,6690,196
13186,6691,194
13187,6692,214
13188,6692,214
13189,6692,206
13190,6692,209
13191,6693,142
13192,6694,6
13193,6694,5
13194,6695,327
13195,6695,329
13196,6696,295
13197,6697,227
13198,6697,236
13199,6697,234
13200,6698,315
13201,6698,312
13202,6699,8
13203,6699,5
13204,6701,14
13205,6701,12
13206,6701,15
13207,6701,20
13208,6702,205
13209,6703,14
13210,6703,20
13211,6703,18
13212,6703,20
13213,6704,266
13214,6704,264
13215,6706,231
13216,6706,238
13217,6707,140
13218,6707,138
13219,6708,70
13220,6708,60
13221,6708,69
13222,6708,62
13223,6709,138
13224,6710,132
13225,6711,325
13226,6712,250
13227,6712,247
13228,6712,244
13229,6712,246
13230,6712,250
13231,6713,126
13232,6713,123
13233,6713,125
13234,6714,96
13235,6716,243
13236,6716,247
13237,6716,241
13238,6717,180
13239,6718,109
13240,6718,114
13241,6719,40
13242,6719,42
13243,6719,50
13244,6719,42
13245,6720,300
13246,6720,308
13247,6720,307
13248,6721,150
13249,6721,150
13250,6722,7
13251,6723,165
13252,6724,260
13253,6724,261
13254,6724,256
13255,6725,201
13256,6725,192
13257,6726,57
13258,6726,54
13259,6727,86
13260,6728,24
13261,6728,22
13262,6729,332
13263,6729,335
13264,6731,270
13265,6731,268
13266,6731,269
13267,6731,265
13268,6731,263
13269,6732,29
13270,6732,36
13271,6733,312
13272,6734,37
13273,6735,241
13274,6735,242
13275,6735,243
13276,6736,156
13277,6736,148
13278,6736,162
13279,6737,191
13280,6738,12
13281,6738,14
13282,6738,16
13283,6738,14
13284,6738,12
13285,6739,316
13286,6739,312
13287,6739,318
13288,6739,316
13289,6739,312
13290,6742,288
13291,6742,286
13292,6742,286
13293,6742,289
13294,6743,88
13295,6744,232
13296,6744,228
13297,6745,153
13298,6746,62
13299,6746,69
13300,6747,80
13301,6747,77
13302,6748,66
13303,6748,59
13304,6749,255
13305,6749,255
13306,6749,254
13307,6749,255
13308,6749,253
13309,6750,138
13310,6751,219
13311,6751,221
13312,6751,215
13313,6752,132
13314,6752,131
13315,6753,324
13316,6753,328
13317,6754,22
13318,6755,148
13319,6755,148
13320,6756,140
13321,6756,138
13322,6757,45
13323,6757,40
13324,6757,49
13325,6757,46
13326,6757,42
13327,6758,290
13328,6759,251
13329,6760,69
13330,6760,62
13331,6760,64
13332,6760,67
13333,6761,137
13334,6762,207
13335,6762,212
13336,6762,207
13337,6764,55
13338,6764,56
13339,6765,6
13340,6766,319
13341,6767,174
13342,6768,79
13343,6768,81
13344,6769,138
13345,6769,139
13346,6769,136
13347,6769,146
13348,6769,146
13349,6770,206
13350,6771,210
13351,6772,316
13352,6773,127
13353,6774,125
13354,6774,131
13355,6775,336
13356,6775,335
13357,6777,53
13358,6777,58
13359,6777,56
13360,6777,53
13361,6778,275
13362,6779,312
13363,6781,348
13364,6781,341
13365,6781,348
13366,6782,253
13367,6782,256
13368,6782,262
13369,6783,132
13370,6784,68
13371,6785,38
13372,6785,30
13373,6786,197
13374,6788,54
13375,6788,57
13376,6788,53
13377,6789,145
13378,6789,136
13379,6790,192
13380,6790,204
13381,6790,192
13382,6790,204
13383,6790,191
13384,6791,229
13385,6791,234
13386,6791,229
13387,6791,227
13388,6793,228
13389,6793,235
13390,6793,238
13391,6795,94
13392,6795,92
13393,6795,89
13394,6797,292
13395,6798,77
13396,6799,9
13397,6799,9
13398,6802,2
13399,6802,5
13400,6802,1
13401,6802,5
13402,6802,5
13403,6803,10
13404,6803,4
13405,6803,4
13406,6804,30
13407,6804,28
13408,6804,32
13409,6806,89
13410,6806,85
13411,6808,1
13412,6809,63
13413,6811,29
13414,6811,30
13415,6811,37
13416,6811,37
13417,6812,186
13418,6812,189
13419,6812,179
13420,6812,189
13421,6812,182
13422,6815,238
13423,6815,234
13424,6816,19
13425,6816,20
13426,6817,240
13427,6817,248
13428,6817,245
13429,6818,113
13430,6819,187
13431,6820,27
13432,6820,22
13433,6820,27
13434,6821,119
13435,6821,118
13436,6821,110
13437,6821,116
13438,6822,272
13439,6822,264
13440,6823,241
13441,6823,239
13442,6823,248
13443,6825,349
13444,6825,343
13445,6825,346
13446,6825,343
13447,6826,236
13448,6826,230
13449,6827,284
13450,6827,285
